2,2,ZAPPED
2,2,WIRE
2,2,F*#K
1,2,MARRY
0.46153846153846156,7.846153846153847,KILL
3,6,EDITION
2,2,68
1.5,4.5,AIRPORT
3.6666666666666665,95.33333333333333,HARD
2,2,BONERS
8,56,THAT'LL
1,2,FLOWING
19,722,GUY
4,12,ADORABLY
1.5,4.5,PROPOSED
2.4146341463414633,333.2195121951219,HIS
2,2,UNSUSPECTING
6,30,GIRLFRIEND
7,98,PHOTO
2,2,BOOTH
1,6,LADY
2,2,GAGA
2,2,MARIAH
2,2,CAREY
2.263157894736842,135.78947368421052,TAKE
3,6,DIVA
1.6666666666666667,10,PICTURE
2,2,EVELYNE
2,2,BROCHU
6.75,195.75,OUR
5,80,LIVES
2,2,CARY
2,2,ELWES
2.5,30,FOOTBALL
1,2,REPORTEDLY
1,2,STRUCK
3,6,LIGHTNING
2,8,FOLLOWING
2,2,PACKERSÂBUCCANEERS
2,2,LESBIAN
2,2,BISEXUAL
3.5,24.5,TIRED
9.5,180.5,SEEING
1,4,EUROPEAN
0.5,2,PICK
0.4166666666666667,6.25,MOVE
2,2,RUFIO
3,6,HOOK
18,306,HAPPENS
2.5,30,USES
6,30,TINDER
0.75,14.25,BEHIND
2,2,WASP
3,6,PHOTOBOMBED
2,2,HAWK
9,72,WROTE
20,380,TERRIFYING
21,882,THING
4,32,WATCHING
2,2,ROSEANNE
6,30,ADULT
0.4,2,JEWS
1.1818181818181819,26,FACES
2.5,12.5,SHOPS
0.4,2,TARGET
4,12,RECOGNIZE
2,2,TOUGHEST
5,20,RATHER
8,56,33
50,2450,PROVE
1.5,4.5,CANCELED
3,6,DAVE
2,2,BARBARIAN
1.2727272727272727,29.272727272727273,SHOWS
1,10,TALK
19,342,CREEPY
6,30,ELF
5,20,SHELF
0.6666666666666666,5.333333333333333,CELL
2.3333333333333335,18.666666666666668,PHONE
3,6,SUPERHEROES
2,2,CELEBRATING
3,6,YOUÂRE
1.5,4.5,43
2,2,NERD
2,2,EVAN
2,2,PETERS
